taskName	junk	item	start_fr	start_s	end_fr	end_s	stratum	judgement
vbs22-avs-07	0	09906	2002	66.766	2389	79.666	1	1
vbs22-avs-07	0	09906	1128	37.633	1173	39.133	1	1
vbs22-avs-07	0	09906	513	17.133	588	19.633	1	1
vbs22-avs-07	0	11867	3317	110.71	3418	114.08	1	1
vbs22-avs-07	0	09078	1204	40.206	1502	50.15	1	1
vbs22-avs-07	0	06813	4277	171.08	4293	171.72	1	1
vbs22-avs-07	0	00769	8406	280.233	8487	282.933	1	0
vbs22-avs-07	0	07448	9430	314.681	9455	315.515	1	0
vbs22-avs-07	0	03713	1617	67.375	1734	72.25	1	1
vbs22-avs-07	0	07102	1248	41.674	1262	42.142	1	0
vbs22-avs-07	0	00974	1226	40.94	1389	46.379	1	1
vbs22-avs-07	0	09617	1318	44.01	1426	47.614	1	1
vbs22-avs-07	0	15986	5665	236.319	5775	240.907	1	1
vbs22-avs-07	0	11376	558	23.25	630	26.25	1	1
vbs22-avs-07	0	06944	58926	1966.197	59068	1970.935	1	1
vbs22-avs-07	0	05790	4849	161.828	5179	172.839	1	1
vbs22-avs-07	0	09891	3531	147.125	3600	150.041	1	0
vbs22-avs-07	0	06721	140	4.704	211	7.073	1	0
vbs22-avs-07	0	11156	8833	294.761	8868	295.928	1	1
vbs22-avs-07	0	00079	564	23.565	586	24.482	1	0
vbs22-avs-07	0	09906	666	22.233	1104	36.8	1	1
vbs22-avs-07	0	00816	2172	90.5	2289	95.416	1	1
vbs22-avs-07	0	11893	3960	165.206	3976	165.874	1	0
vbs22-avs-07	0	09122	5373	214.92	5521	220.84	1	0
vbs22-avs-07	0	03796	3718	148.72	3747	149.92	1	1
vbs22-avs-07	0	04796	20419	681.347	20425	681.547	1	0
vbs22-avs-07	0	15161	10462	418.48	10501	420.04	1	1
vbs22-avs-07	0	02518	2626	105.04	2675	107.0	1	1
vbs22-avs-07	0	06393	8001	267.0	8201	273.673	1	-1
vbs22-avs-07	0	13018	2343	78.133	2397	79.933	1	1
vbs22-avs-07	0	08114	7169	286.76	7217	288.68	1	1
vbs22-avs-07	0	01148	19047	635.568	19105	637.503	1	1
vbs22-avs-07	0	07001	5094	170.003	5124	171.004	1	-1
vbs22-avs-07	0	07328	4279	178.511	4326	180.471	1	1
vbs22-avs-07	0	05506	2555	85.285	2811	93.827	1	1
vbs22-avs-07	0	15161	10502	420.08	10510	420.4	1	0
vbs22-avs-07	0	15773	7164	239.072	7384	246.412	1	1
vbs22-avs-07	0	08908	4521	180.84	4534	181.36	1	1
vbs22-avs-07	0	06393	7474	249.415	7570	252.619	1	0
vbs22-avs-07	0	09906	414	13.833	513	17.1	1	0
vbs22-avs-07	0	07254	5661	226.44	6041	241.64	1	1
vbs22-avs-07	0	09906	7158	238.633	7672	255.766	1	1
vbs22-avs-07	0	09906	666	22.233	1104	36.8	1	1
vbs22-avs-07	0	02051	0	0.0	729	24.357	1	1
vbs22-avs-07	0	09553	6591	219.952	6689	223.222	1	0
vbs22-avs-07	0	06806	54606	1822.053	54802	1828.593	1	1
vbs22-avs-07	0	10420	3813	159.075	3913	163.246	1	0
vbs22-avs-07	0	09617	1726	57.624	1818	60.693	1	1
vbs22-avs-07	0	00023	4590	153.186	4652	155.255	1	0
vbs22-avs-07	0	00370	4091	170.67	4144	172.881	1	1
vbs22-avs-07	0	15207	26355	879.411	26632	888.654	1	1
vbs22-avs-07	0	13816	2335	97.333	2449	102.083	1	1
vbs22-avs-07	0	11097	2181	91.007	2246	93.718	1	1
vbs22-avs-07	0	07432	1347	53.88	1486	59.44	1	1
vbs22-avs-07	0	04796	20426	681.58	20445	682.214	1	0
vbs22-avs-07	0	15161	10386	415.44	10461	418.44	1	1
vbs22-avs-07	0	01445	1124	37.537	1410	47.08	1	1
vbs22-avs-07	0	00635	1412	47.147	1710	57.09	1	1
vbs22-avs-07	0	02835	5432	217.28	5515	220.6	1	0
vbs22-avs-07	0	07254	4924	196.96	5660	226.4	1	0
vbs22-avs-07	0	02518	2725	109.0	2775	111.0	1	1
vbs22-avs-07	0	13704	227	9.12	307	12.28	1	1
vbs22-avs-07	0	10195	1663	69.402	1749	72.989	1	1
vbs22-avs-07	0	13704	840	33.6	919	36.76	1	1
vbs22-avs-07	0	11376	3724	155.208	3798	158.291	1	1
vbs22-avs-07	0	13789	11031	368.101	11042	368.468	1	0
vbs22-avs-07	0	09858	7325	305.555	7329	305.722	1	-1
vbs22-avs-07	0	14038	1429	57.16	1519	60.76	1	0
vbs22-avs-07	0	01956	1942	80.958	2070	86.25	1	1
vbs22-avs-07	0	03260	358	11.978	385	12.879	1	1
vbs22-avs-07	0	06249	15050	602.0	15118	604.72	1	1
vbs22-avs-07	0	03260	352	11.778	357	11.945	1	1
vbs22-avs-07	0	07254	6272	250.88	7006	280.28	1	1
vbs22-avs-07	0	02564	3130	130.588	3186	132.924	1	1
vbs22-avs-07	0	06472	4517	150.75	4530	151.151	1	1
vbs22-avs-07	0	03260	340	11.378	351	11.745	1	1
vbs22-avs-07	0	11113	1709	68.36	1745	69.8	1	1
vbs22-avs-07	0	09875	5856	97.714	6084	101.518	1	1
vbs22-avs-07	0	01131	1190	39.739	1393	46.513	1	1
vbs22-avs-07	0	16993	4688	156.456	4791	159.893	1	1
vbs22-avs-07	0	10999	35	1.4	177	7.08	1	1
vbs22-avs-07	0	03174	16132	538.304	16510	550.917	1	1
vbs22-avs-07	0	05863	3836	153.44	3938	157.52	1	1
vbs22-avs-07	0	14063	14761	492.066	14946	498.233	1	0
vbs22-avs-07	0	08908	4647	185.88	4667	186.68	1	1
vbs22-avs-07	0	03260	390	13.046	407	13.613	1	0
vbs22-avs-07	0	03260	408	13.646	418	13.98	1	1
vbs22-avs-07	0	10742	4763	158.958	4793	159.959	1	1
vbs22-avs-07	0	01566	383	12.812	403	13.48	1	1
vbs22-avs-07	0	07519	3305	137.887	3341	139.389	1	1
vbs22-avs-07	0	12533	3990	159.64	4032	161.28	1	1
vbs22-avs-07	0	08557	946	31.598	996	33.266	1	0
vbs22-avs-07	0	07788	3747	149.88	3834	153.36	1	-1
vbs22-avs-07	0	07562	9510	396.687	10036	418.626	1	0
vbs22-avs-07	0	07519	3278	136.761	3304	137.846	1	1
vbs22-avs-07	0	09367	8626	287.566	8691	289.733	1	1
vbs22-avs-07	0	07904	755	25.225	1483	49.516	1	1
vbs22-avs-07	0	09553	6039	201.534	6113	204.003	1	0
vbs22-avs-07	0	03346	8721	363.375	8775	365.666	1	0
vbs22-avs-07	0	08295	1410	58.85	1506	62.854	1	1
vbs22-avs-07	0	17186	2023	80.92	2082	83.28	1	1
vbs22-avs-07	0	07448	9971	332.732	10032	334.767	1	0
vbs22-avs-07	0	03914	38094	1588.878	38100	1589.129	1	1
vbs22-avs-07	0	12182	48915	1632.163	48931	1632.697	1	0
vbs22-avs-07	0	11266	1992	79.68	1998	79.92	1	1
vbs22-avs-07	0	05863	3836	153.44	3938	157.52	1	1
vbs22-avs-07	0	16912	11098	443.92	11138	445.52	1	0
vbs22-avs-07	0	14489	1488	62.062	1545	64.481	1	0
vbs22-avs-07	0	06806	23281	776.842	24009	801.133	1	0
vbs22-avs-07	0	17019	5503	220.12	5506	220.24	1	0
vbs22-avs-07	0	07448	6072	202.635	6342	211.644	1	1
vbs22-avs-07	0	14900	13138	525.56	13204	528.16	1	0
vbs22-avs-07	0	08871	321	21.4	330	22.066	1	0
vbs22-avs-07	0	09098	2951	98.498	3682	122.889	1	0
vbs22-avs-07	0	16904	3486	145.436	3635	151.651	1	1
vbs22-avs-07	0	09906	0	0.0	414	13.8	1	1
vbs22-avs-07	0	02561	20216	808.64	20299	811.96	1	1
vbs22-avs-07	0	00798	6276	209.2	6378	212.6	1	1
vbs22-avs-07	0	03725	695	27.8	746	29.84	1	1
vbs22-avs-07	0	03346	11220	467.541	11301	470.916	1	1
vbs22-avs-07	0	04159	3177	127.08	3245	129.8	1	1
vbs22-avs-07	0	12653	17576	293.242	18008	300.45	1	1
vbs22-avs-07	0	07904	755	25.225	1483	49.516	1	1
vbs22-avs-07	0	14139	2460	82.115	2544	84.918	1	0
vbs22-avs-07	0	15638	776	31.04	1123	44.92	1	1
vbs22-avs-07	0	01810	1713	57.19	1986	66.299	1	1
vbs22-avs-07	0	03174	16125	538.07	16131	538.271	1	1
vbs22-avs-07	0	03998	1592	53.153	1982	66.166	1	0
vbs22-avs-07	0	00046	1055	42.2	1114	44.56	1	0
vbs22-avs-07	0	06511	1730	69.24	1857	74.32	1	1
vbs22-avs-07	0	06511	668	26.72	727	29.08	1	1
vbs22-avs-07	0	07519	3200	133.508	3277	136.719	1	1
vbs22-avs-07	0	14286	1135	45.4	1138	45.52	1	1
vbs22-avs-07	0	03624	7226	241.14	7290	243.276	1	1
vbs22-avs-07	0	05463	7680	256.256	7744	258.424	1	-1
vbs22-avs-07	0	06621	0	0.0	725	24.224	1	1
vbs22-avs-07	0	09078	726	24.257	792	26.459	1	1
vbs22-avs-07	0	15335	1216	40.607	1472	49.149	1	0
vbs22-avs-07	0	15352	491	16.416	1088	36.336	1	1
vbs22-avs-07	0	07102	480	16.016	807	26.96	1	0
vbs22-avs-07	0	02063	12455	415.615	12591	420.153	1	1
vbs22-avs-07	0	07102	5018	167.467	5713	190.657	1	0
vbs22-avs-07	0	15510	107	3.603	475	15.882	1	1
vbs22-avs-07	0	08871	456	30.466	471	31.4	1	0
vbs22-avs-07	0	01598	27492	458.674	27796	463.746	1	0
vbs22-avs-07	0	16197	5046	168.2	5254	175.166	1	1
vbs22-avs-07	0	07432	914	36.56	1202	48.08	1	1
vbs22-avs-07	0	07102	1432	47.814	1518	50.683	1	0
vbs22-avs-07	0	09617	362	12.112	480	16.016	1	1
vbs22-avs-07	0	06521	671	22.422	1130	37.737	1	1
vbs22-avs-07	0	07102	824	27.527	942	31.464	1	0
vbs22-avs-07	0	15335	671	22.422	1130	37.737	1	1
vbs22-avs-07	0	11858	1253	41.841	1565	52.252	1	1
vbs22-avs-07	0	07102	1767	58.992	1860	62.095	1	0
vbs22-avs-07	0	13027	491	16.416	1088	36.336	1	1
vbs22-avs-07	0	06521	1269	42.375	1782	59.492	1	1
vbs22-avs-07	0	07102	1266	42.275	1421	47.447	1	0
vbs22-avs-07	0	05600	476	15.915	1073	35.835	1	1
vbs22-avs-07	0	16593	6495	259.8	6613	264.52	1	1
vbs22-avs-07	0	15089	491	16.416	1088	36.336	1	1
vbs22-avs-07	0	07102	265	8.875	290	9.709	1	0
vbs22-avs-07	0	07234	581	24.274	1006	42.0	1	0
vbs22-avs-07	0	02051	730	24.391	792	26.459	1	1
vbs22-avs-07	0	07102	4054	135.301	4783	159.626	1	0
vbs22-avs-07	0	09050	2973	118.92	3075	123.0	1	1
vbs22-avs-07	0	01598	15578	259.909	16006	267.05	1	0
vbs22-avs-07	0	00117	1285	42.909	1797	59.993	1	1
vbs22-avs-07	0	16774	4702	156.923	5033	167.967	1	1
vbs22-avs-07	0	03346	8721	363.375	8775	365.666	1	0
vbs22-avs-07	0	07102	1536	51.284	1569	52.385	1	0
vbs22-avs-09	0	09581	159	6.673	206	8.633	1	1
vbs22-avs-09	0	09581	70	2.961	113	4.754	1	1
vbs22-avs-09	0	01512	2083	69.536	2103	70.203	1	1
vbs22-avs-09	0	09581	0	0.0	21	0.917	1	1
vbs22-avs-09	0	09581	207	8.675	255	10.677	1	1
vbs22-avs-09	0	09581	70	2.961	113	4.754	1	1
vbs22-avs-09	0	16829	5140	205.6	5183	207.32	1	0
vbs22-avs-09	0	12594	7405	296.2	7540	301.6	1	0
vbs22-avs-09	0	12053	2458	98.32	2785	111.4	1	0
vbs22-avs-09	0	01814	5586	186.233	5661	188.7	1	0
vbs22-avs-09	0	06204	2639	105.56	2657	106.28	1	1
vbs22-avs-09	0	12594	6584	263.4	6648	265.96	1	0
vbs22-avs-09	0	04965	4492	149.916	4721	157.557	1	0
vbs22-avs-09	0	12581	3792	126.559	3851	128.528	1	0
vbs22-avs-09	0	01814	5661	188.733	5688	189.633	1	0
vbs22-avs-09	0	16562	11223	374.507	11253	375.508	1	0
vbs22-avs-09	0	10794	3563	142.52	3659	146.36	1	1
vbs22-avs-09	0	13477	9288	154.8	9514	158.583	1	1
vbs22-avs-09	0	09581	159	6.673	206	8.633	1	1
vbs22-avs-09	0	17120	5266	210.64	5302	212.08	1	0
vbs22-avs-09	0	08403	2863	114.52	3006	120.24	1	1
vbs22-avs-09	0	09581	70	2.961	113	4.754	1	1
vbs22-avs-09	0	02259	6262	208.975	6525	217.75	1	0
vbs22-avs-09	0	01676	3264	130.56	3274	130.96	1	0
vbs22-avs-09	0	01676	3206	128.24	3210	128.4	1	0
vbs22-avs-09	0	01814	5689	189.666	5836	194.566	1	0
vbs22-avs-09	0	01814	5661	188.733	5688	189.633	1	0
vbs22-avs-09	0	12594	7405	296.2	7540	301.6	1	0
vbs22-avs-09	0	01814	5689	189.666	5836	194.566	1	0
vbs22-avs-09	0	12594	6681	267.24	6684	267.36	1	0
vbs22-avs-09	0	01814	5661	188.733	5688	189.633	1	0
vbs22-avs-09	0	16865	3340	133.64	3365	134.64	1	0
vbs22-avs-09	0	12594	6650	266.0	6665	266.6	1	0
vbs22-avs-09	0	12594	6494	259.76	6584	263.36	1	0
vbs22-avs-09	0	12594	6584	263.4	6648	265.96	1	0
vbs22-avs-09	0	01814	5527	184.266	5586	186.2	1	0
vbs22-avs-09	0	01814	5527	184.266	5586	186.2	1	0
vbs22-avs-09	0	06953	4031	161.24	4120	164.8	1	0
vbs22-avs-09	0	01814	5586	186.233	5661	188.7	1	0
vbs22-avs-09	0	09581	159	6.673	206	8.633	1	1
vbs22-avs-09	0	05560	7191	239.973	7487	249.849	1	1
vbs22-avs-09	0	09581	114	4.796	158	6.631	1	1
vbs22-avs-09	0	12594	6584	263.4	6648	265.96	1	0
vbs22-avs-09	0	09581	207	8.675	255	10.677	1	1
vbs22-avs-09	0	01814	5586	186.233	5661	188.7	1	0
vbs22-avs-09	0	12594	7405	296.2	7540	301.6	1	0
vbs22-avs-09	0	12594	7405	296.2	7540	301.6	1	0
vbs22-avs-09	0	08471	49	1.96	214	8.56	1	1
vbs22-avs-09	0	08403	2863	114.52	3006	120.24	1	1
vbs22-avs-09	0	06534	664	26.56	788	31.52	1	1
vbs22-avs-09	0	06838	2958	118.32	3024	120.96	1	1
vbs22-avs-09	0	16267	6849	285.375	6862	285.958	1	0
vbs22-avs-09	0	06534	13	0.52	663	26.52	1	1
vbs22-avs-09	0	09581	207	8.675	255	10.677	1	1
vbs22-avs-09	0	14272	877	29.266	972	32.4	1	1
vbs22-avs-09	0	09581	207	8.675	255	10.677	1	1
vbs22-avs-09	0	06534	3635	145.4	3858	154.32	1	1
vbs22-avs-09	0	09581	70	2.961	113	4.754	1	1
vbs22-avs-09	0	01512	2083	69.536	2103	70.203	1	1
vbs22-avs-09	0	01512	2063	68.868	2073	69.202	1	1
vbs22-avs-09	0	16562	11223	374.507	11253	375.508	1	0
vbs22-avs-09	0	01512	2109	70.403	2121	70.804	1	-1
vbs22-avs-09	0	14856	1596	53.286	1660	55.422	1	1
vbs22-avs-09	0	04965	4492	149.916	4721	157.557	1	0
vbs22-avs-09	0	16865	6497	259.88	6520	260.8	1	0
vbs22-avs-09	0	01512	2056	68.635	2062	68.835	1	0
vbs22-avs-09	0	13160	4675	194.833	4776	199.041	1	0
vbs22-avs-09	0	14272	877	29.266	972	32.4	1	1
vbs22-avs-09	0	06668	4240	141.508	4255	142.008	1	0
vbs22-avs-09	0	09581	114	4.796	158	6.631	1	1
vbs22-avs-09	0	09581	207	8.675	255	10.677	1	1
vbs22-avs-09	0	08403	2863	114.52	3006	120.24	1	1
vbs22-avs-09	0	01512	2130	71.104	2148	71.704	1	1
vbs22-avs-09	0	00199	1302	52.08	1408	56.32	1	0
vbs22-avs-09	0	08403	2863	114.52	3006	120.24	1	1
vbs22-avs-09	0	09581	114	4.796	158	6.631	1	1
vbs22-avs-09	0	13449	32029	1281.16	32155	1286.2	1	0
vbs22-avs-09	0	08471	23	0.92	31	1.24	1	-1
vbs22-avs-09	0	08471	49	1.96	214	8.56	1	1
vbs22-avs-09	0	04965	4810	160.527	4956	165.398	1	0
vbs22-avs-09	0	09581	207	8.675	255	10.677	1	1
vbs22-avs-09	0	08979	11611	464.44	11924	476.96	1	0
vbs22-avs-09	0	03370	33525	1341.0	33585	1343.4	1	1
vbs22-avs-09	0	00475	12616	526.234	12706	529.987	1	-1
vbs22-avs-09	0	07679	7910	263.963	7939	264.931	1	0
vbs22-avs-09	0	09581	114	4.796	158	6.631	1	1
vbs22-avs-09	0	00475	12525	522.438	12615	526.192	1	-1
vbs22-avs-09	0	00475	12025	501.584	12165	507.423	1	0
vbs22-avs-09	0	04965	4492	149.916	4721	157.557	1	0
vbs22-avs-09	0	08403	2863	114.52	3006	120.24	1	1
vbs22-avs-09	0	09581	159	6.673	206	8.633	1	1
vbs22-avs-09	0	01372	87	2.933	267	8.9	1	0
vbs22-avs-09	0	09581	207	8.675	255	10.677	1	1
vbs22-avs-09	0	09581	70	2.961	113	4.754	1	1
vbs22-avs-09	0	09581	70	2.961	113	4.754	1	1
vbs22-avs-09	0	08403	2863	114.52	3006	120.24	1	1
vbs22-avs-09	0	09581	256	10.719	355	14.848	1	0
vbs22-avs-09	0	12581	3852	128.561	3968	132.432	1	0
vbs22-avs-09	0	06534	3635	145.4	3858	154.32	1	1
vbs22-avs-09	0	10703	4214	140.64	4347	145.078	1	0
vbs22-avs-09	0	14856	1596	53.286	1660	55.422	1	1
vbs22-avs-09	0	15801	79	3.336	174	7.298	1	0
vbs22-avs-09	0	01814	5661	188.733	5688	189.633	1	0
vbs22-avs-09	0	04965	4492	149.916	4721	157.557	1	0
vbs22-avs-09	0	04965	4492	149.916	4721	157.557	1	0
vbs22-avs-09	0	16829	5140	205.6	5183	207.32	1	0
vbs22-avs-09	0	10812	21	0.84	56	2.24	1	0
vbs22-avs-09	0	04289	6454	269.227	6523	272.105	1	0
vbs22-avs-09	0	02259	6262	208.975	6525	217.75	1	0
vbs22-avs-09	0	04289	6331	264.097	6378	266.057	1	0
vbs22-avs-09	0	04289	6703	279.612	6740	281.155	1	0
vbs22-avs-09	0	09581	159	6.673	206	8.633	1	1
vbs22-avs-09	0	08471	23	0.92	31	1.24	1	-1
vbs22-avs-09	0	09581	22	0.959	69	2.919	1	1
vbs22-avs-09	0	12594	7405	296.2	7540	301.6	1	0
vbs22-avs-09	0	08471	23	0.92	31	1.24	1	-1
vbs22-avs-09	0	04103	3561	118.852	3596	120.019	1	0
vbs22-avs-09	0	08471	32	1.28	48	1.92	1	-1
vbs22-avs-09	0	08471	23	0.92	31	1.24	1	-1
vbs22-avs-09	0	08471	49	1.96	214	8.56	1	1
vbs22-avs-09	0	08471	1	0.04	22	0.88	1	0
vbs22-avs-09	0	12594	6584	263.4	6648	265.96	1	0
vbs22-avs-09	0	09581	207	8.675	255	10.677	1	1
vbs22-avs-09	0	12594	6650	266.0	6665	266.6	1	0
vbs22-avs-09	0	06534	3635	145.4	3858	154.32	1	1
vbs22-avs-09	0	09581	159	6.673	206	8.633	1	1
vbs22-avs-09	0	06534	664	26.56	788	31.52	1	1
vbs22-avs-09	0	09607	4494	149.983	4504	150.316	1	-1
vbs22-avs-09	0	08403	2488	99.52	2615	104.6	1	1
vbs22-avs-09	0	01814	5527	184.266	5586	186.2	1	0
vbs22-avs-09	0	08471	23	0.92	31	1.24	1	-1
vbs22-avs-09	0	07168	389	16.266	422	17.642	1	0
vbs22-avs-09	0	09581	159	6.673	206	8.633	1	1
vbs22-avs-09	0	06204	2639	105.56	2657	106.28	1	1
vbs22-avs-09	0	09581	207	8.675	255	10.677	1	1
vbs22-avs-09	0	09581	70	2.961	113	4.754	1	1
vbs22-avs-09	0	10996	281	9.409	373	12.479	1	0
vbs22-avs-09	0	02604	28494	950.783	28550	952.651	1	0
vbs22-avs-09	0	01814	5689	189.666	5836	194.566	1	0
vbs22-avs-09	0	08645	4340	144.844	4341	144.878	1	1
vbs22-avs-09	0	03918	8264	275.775	8316	277.51	1	0
vbs22-avs-09	0	13160	4675	194.833	4776	199.041	1	0
vbs22-avs-09	0	13304	4491	149.883	4832	161.261	1	0
vbs22-avs-09	0	01676	3211	128.44	3263	130.52	1	0
vbs22-avs-09	0	10703	4214	140.64	4347	145.078	1	0
vbs22-avs-09	0	14272	877	29.266	972	32.4	1	1
vbs22-avs-09	0	12594	6666	266.64	6680	267.2	1	0
vbs22-avs-09	0	02369	882	35.28	903	36.16	1	0
vbs22-avs-09	0	06479	9670	386.8	9680	387.2	1	0
vbs22-avs-09	0	01814	5689	189.666	5836	194.566	1	0
vbs22-avs-09	0	13160	4675	194.833	4776	199.041	1	0
vbs22-avs-09	0	12594	6666	266.64	6680	267.2	1	0
vbs22-avs-09	0	16925	4165	139.005	4170	139.172	1	0
vbs22-avs-09	0	08471	1	0.04	22	0.88	1	0
vbs22-avs-09	0	08471	32	1.28	48	1.92	1	-1
vbs22-avs-09	0	16562	11223	374.507	11253	375.508	1	0
vbs22-avs-09	0	08471	215	8.6	225	9.0	1	-1
vbs22-avs-09	0	07951	4099	136.803	4192	139.906	1	0
vbs22-avs-09	0	07168	389	16.266	422	17.642	1	0
vbs22-avs-09	0	14272	877	29.266	972	32.4	1	1
vbs22-avs-09	0	05560	7191	239.973	7487	249.849	1	1
vbs22-avs-09	0	14272	877	29.266	972	32.4	1	1
vbs22-avs-09	0	16213	4660	155.522	4864	162.328	1	0
vbs22-avs-09	0	02308	20100	670.704	20101	670.737	1	0
vbs22-avs-09	0	01676	3211	128.44	3263	130.52	1	0
vbs22-avs-09	0	01676	3264	130.56	3274	130.96	1	0
vbs22-avs-09	0	01676	3206	128.24	3210	128.4	1	0
vbs22-avs-09	0	01676	3111	124.44	3204	128.2	1	0
vbs22-avs-09	0	01676	2855	114.2	3110	124.4	1	1
vbs22-avs-09	0	08471	3521	140.84	3522	140.88	1	0
vbs22-avs-09	0	08471	1	0.04	22	0.88	1	0
vbs22-avs-09	0	12594	6584	263.4	6648	265.96	1	0
vbs22-avs-09	0	14590	400	6.69	870	14.531	1	1
vbs22-avs-09	0	01814	5689	189.666	5836	194.566	1	0
vbs22-avs-09	0	01901	16	0.567	25	0.867	1	-1
vbs22-avs-09	0	09581	114	4.796	158	6.631	1	1
vbs22-avs-09	0	09581	159	6.673	206	8.633	1	1
vbs22-avs-09	0	09581	70	2.961	113	4.754	1	1
vbs22-avs-09	0	09581	207	8.675	255	10.677	1	1
vbs22-avs-09	0	09581	256	10.719	355	14.848	1	0
vbs22-avs-09	0	14805	38094	1269.8	38130	1271.0	1	0
vbs22-avs-09	0	08471	215	8.6	225	9.0	1	-1
vbs22-avs-09	0	04524	9390	313.0	9450	315.033	1	0
vbs22-avs-09	0	12594	6681	267.24	6684	267.36	1	0
vbs22-avs-09	0	04524	9390	313.0	9450	315.033	1	0
vbs22-avs-09	0	13211	2580	86.033	2583	86.1	1	0
vbs22-avs-09	0	14805	35668	1188.966	36141	1204.7	1	0
vbs22-avs-09	0	04097	6407	213.813	6565	219.085	1	0
vbs22-avs-09	0	01676	3211	128.44	3263	130.52	1	0
vbs22-avs-09	0	14702	39338	1312.611	39524	1318.817	1	1
vbs22-avs-09	0	03918	4412	147.247	4616	154.053	1	0
vbs22-avs-09	0	10124	1921	64.13	2182	72.839	1	0
vbs22-avs-09	0	16865	3340	133.64	3365	134.64	1	0
vbs22-avs-09	0	04965	8452	282.048	8457	282.215	1	0
vbs22-avs-09	0	04965	4492	149.916	4721	157.557	1	0
vbs22-avs-09	0	09581	114	4.796	158	6.631	1	1
vbs22-avs-09	0	09581	207	8.675	255	10.677	1	1
vbs22-avs-09	0	08490	99	1.98	268	5.36	1	0
vbs22-avs-09	0	06534	3635	145.4	3858	154.32	1	1
vbs22-avs-09	0	00166	7239	241.3	7299	243.333	1	0
vbs22-avs-09	0	05295	3880	161.708	3907	162.833	1	1
vbs22-avs-09	0	05560	7488	249.882	7552	252.018	1	0
vbs22-avs-09	0	04965	8452	282.048	8457	282.215	1	0
vbs22-avs-09	0	09581	22	0.959	69	2.919	1	1
vbs22-avs-09	0	09581	70	2.961	113	4.754	1	1
vbs22-avs-09	0	09581	159	6.673	206	8.633	1	1
vbs22-avs-09	0	09581	0	0.0	21	0.917	1	1
vbs22-avs-09	0	09607	4634	154.654	4643	154.954	1	1
vbs22-avs-09	0	17145	5273	175.975	5331	177.911	1	-1
vbs22-avs-09	0	14702	39751	1326.391	39752	1326.425	1	0
vbs22-avs-09	0	05560	3070	102.469	3177	106.039	1	0
vbs22-avs-09	0	09581	70	2.961	113	4.754	1	1
vbs22-avs-09	0	09581	159	6.673	206	8.633	1	1
vbs22-avs-09	0	05560	3178	106.072	3296	110.009	1	1
vbs22-avs-09	0	17145	5072	169.269	5272	175.942	1	1
vbs22-avs-09	0	10703	4214	140.64	4347	145.078	1	0
vbs22-avs-09	0	06668	17648	588.888	17653	589.055	1	0
vbs22-avs-09	0	01676	3111	124.44	3204	128.2	1	0
vbs22-avs-09	0	12480	1002	33.4	1009	33.666	1	1
vbs22-avs-09	0	03918	7869	262.595	8046	268.501	1	0
vbs22-avs-09	0	09607	4570	152.519	4580	152.852	1	1
vbs22-avs-09	0	06534	13	0.52	663	26.52	1	1
vbs22-avs-09	0	06900	380	12.712	614	20.52	1	-1
vbs22-avs-09	0	01676	3211	128.44	3263	130.52	1	0
vbs22-avs-09	0	03918	8128	271.237	8227	274.54	1	0
vbs22-avs-09	0	03918	8264	275.775	8316	277.51	1	0
vbs22-avs-09	0	06668	17570	586.285	17607	587.52	1	1
vbs22-avs-09	0	04524	20703	690.133	20763	692.133	1	1
vbs22-avs-09	0	01814	5527	184.266	5586	186.2	1	0
vbs22-avs-09	0	00710	169	6.76	245	9.8	1	1
vbs22-avs-09	0	01814	5586	186.233	5661	188.7	1	0
vbs22-avs-09	0	01814	5689	189.666	5836	194.566	1	0
vbs22-avs-09	0	01814	5661	188.733	5688	189.633	1	0
vbs22-avs-09	0	04538	46380	1547.546	46503	1551.683	1	0
vbs22-avs-09	0	14805	729	24.3	1254	41.8	1	1
vbs22-avs-09	0	04965	4492	149.916	4721	157.557	1	0
vbs22-avs-09	0	01186	11197	373.639	11354	378.878	1	1
vbs22-avs-09	0	14805	1989	66.333	2710	90.366	1	1
vbs22-avs-09	0	14805	9019	300.666	9753	325.133	1	1
vbs22-avs-09	0	06534	2852	114.08	3122	124.88	1	1
vbs22-avs-09	0	06724	16719	557.3	16911	563.7	1	1
vbs22-avs-09	0	14805	25566	852.2	26173	872.466	1	0
vbs22-avs-09	0	14805	13554	451.8	13573	452.466	1	0
vbs22-avs-09	0	07951	4462	148.915	4542	151.584	1	0
vbs22-avs-09	0	14057	18108	604.236	18128	604.904	1	0
vbs22-avs-09	0	02308	20102	670.77	20134	671.838	1	0
vbs22-avs-09	0	14805	31633	1054.466	32361	1078.733	1	0
vbs22-avs-09	0	10703	4214	140.64	4347	145.078	1	0
vbs22-avs-09	0	06534	13	0.52	663	26.52	1	1
vbs22-avs-09	0	06534	664	26.56	788	31.52	1	1
vbs22-avs-09	0	06534	789	31.56	975	39.0	1	1
vbs22-avs-09	0	16562	11223	374.507	11253	375.508	1	0
vbs22-avs-09	0	08403	2863	114.52	3006	120.24	1	1
vbs22-avs-09	0	04289	3062	127.752	3600	150.15	1	0
vbs22-avs-09	0	08471	49	1.96	214	8.56	1	1
vbs22-avs-09	0	14805	33099	1103.3	33760	1125.366	1	0
vbs22-avs-09	0	14805	27633	921.1	28359	945.3	1	0
vbs22-avs-09	0	14805	26175	872.5	26899	896.666	1	0
